id,country,country_id,continent,site_id,site_name,latitude,longitude,rural_urban,month_start,year_start,month_end,year_end,lower_age,upper_age,examined,pf_pos,pf_pr,method,rdt_type,pcr_type,dhs_id,source_id1,source_id2,source_id3,date,survey_type
1071413,Tanzania,TZA,Africa,1071411,TZ201700000159,-8.600383,35.150039,URBAN,12,2017,12,2017,0.6,3,9,0,0,RDT,Unknown,NA,TZ201700000159,1000095291,5680,NA,2017-12-01,MIS
1070675,Tanzania,TZA,Africa,1070673,TZ201700000036,-5.487211,38.945274,RURAL,12,2017,12,2017,0.6,4,13,0,0,RDT,Unknown,NA,TZ201700000036,1000095291,5680,NA,2017-12-01,MIS
1071605,Tanzania,TZA,Africa,1071603,TZ201700000191,-4.928021,34.568318,RURAL,12,2017,12,2017,0.6,4,21,0,0,RDT,Unknown,NA,TZ201700000191,1000095291,5680,NA,2017-12-01,MIS
1070495,Tanzania,TZA,Africa,1070493,TZ201700000006,-6.492207,35.734696,RURAL,12,2017,12,2017,0.6,4,10,0,0,RDT,Unknown,NA,TZ201700000006,1000095291,5680,NA,2017-12-01,MIS
1071581,Tanzania,TZA,Africa,1071579,TZ201700000187,-4.574488,34.335752,URBAN,12,2017,12,2017,0.6,4,12,0,0,RDT,Unknown,NA,TZ201700000187,1000095291,5680,NA,2017-12-01,MIS
1072481,Tanzania,TZA,Africa,1072479,TZ201700000337,-9.514539,34.847455,RURAL,12,2017,12,2017,0.6,4,12,0,0,RDT,Unknown,NA,TZ201700000337,1000095291,5680,NA,2017-12-01,MIS
1070885,Tanzania,TZA,Africa,1070883,TZ201700000071,-6.992634,39.348737,RURAL,12,2017,12,2017,0.6,4,10,0,0,RDT,Unknown,NA,TZ201700000071,1000095291,5680,NA,2017-12-01,MIS
1072199,Tanzania,TZA,Africa,1072197,TZ201700000290,-2.526282,32.915363,URBAN,12,2017,12,2017,0.6,4,18,0,0,RDT,Unknown,NA,TZ201700000290,1000095291,5680,NA,2017-12-01,MIS
1070519,Tanzania,TZA,Africa,1070517,TZ201700000010,-5.264998,35.512117,RURAL,12,2017,12,2017,0.6,4,28,0,0,RDT,Unknown,NA,TZ201700000010,1000095291,5680,NA,2017-12-01,MIS
1071011,Tanzania,TZA,Africa,1071009,TZ201700000092,-6.91506,39.253576,URBAN,12,2017,12,2017,0.6,4,14,0,0,RDT,Unknown,NA,TZ201700000092,1000095291,5680,NA,2017-12-01,MIS
1070849,Tanzania,TZA,Africa,1070847,TZ201700000065,-6.552094,39.00269,RURAL,12,2017,12,2017,0.6,4,12,0,0,RDT,Unknown,NA,TZ201700000065,1000095291,5680,NA,2017-12-01,MIS
1071491,Tanzania,TZA,Africa,1071489,TZ201700000172,-9.293261,33.496469,RURAL,12,2017,12,2017,0.6,4,16,0,0,RDT,Unknown,NA,TZ201700000172,1000095291,5680,NA,2017-12-01,MIS
1070939,Tanzania,TZA,Africa,1070937,TZ201700000080,-6.731636,38.861537,URBAN,12,2017,12,2017,0.6,4,15,2,0.133333333333333,RDT,Unknown,NA,TZ201700000080,1000095291,5680,NA,2017-12-01,MIS
1070825,Tanzania,TZA,Africa,1070823,TZ201700000061,-6.37343,38.586433,RURAL,12,2017,12,2017,0.6,4,12,0,0,RDT,Unknown,NA,TZ201700000061,1000095291,5680,NA,2017-12-01,MIS
1071425,Tanzania,TZA,Africa,1071423,TZ201700000161,-8.203291,35.68857,RURAL,12,2017,12,2017,0.6,4,16,0,0,RDT,Unknown,NA,TZ201700000161,1000095291,5680,NA,2017-12-01,MIS
1070693,Tanzania,TZA,Africa,1070691,TZ201700000039,-4.926907,39.041362,RURAL,12,2017,12,2017,0.6,4,16,1,0.0625,RDT,Unknown,NA,TZ201700000039,1000095291,5680,NA,2017-12-01,MIS
1071269,Tanzania,TZA,Africa,1071267,TZ201700000135,-10.734832,38.99084,RURAL,12,2017,12,2017,0.7,3,5,1,0.2,RDT,Unknown,NA,TZ201700000135,1000095291,5680,NA,2017-12-01,MIS
1072505,Tanzania,TZA,Africa,1072503,TZ201700000341,-8.968299,34.903797,RURAL,12,2017,12,2017,0.7,4,12,0,0,RDT,Unknown,NA,TZ201700000341,1000095291,5680,NA,2017-12-01,MIS
1071515,Tanzania,TZA,Africa,1071513,TZ201700000176,-9.044471,32.985353,RURAL,12,2017,12,2017,0.7,4,12,0,0,RDT,Unknown,NA,TZ201700000176,1000095291,5680,NA,2017-12-01,MIS
1070645,Tanzania,TZA,Africa,1070643,TZ201700000031,-4.531019,38.245472,RURAL,12,2017,12,2017,0.7,4,8,0,0,RDT,Unknown,NA,TZ201700000031,1000095291,5680,NA,2017-12-01,MIS
1071017,Tanzania,TZA,Africa,1071015,TZ201700000093,-6.843763,39.286837,URBAN,12,2017,12,2017,0.7,4,7,0,0,RDT,Unknown,NA,TZ201700000093,1000095291,5680,NA,2017-12-01,MIS
1070873,Tanzania,TZA,Africa,1070871,TZ201700000069,-6.917027,38.739981,RURAL,12,2017,12,2017,0.7,4,8,0,0,RDT,Unknown,NA,TZ201700000069,1000095291,5680,NA,2017-12-01,MIS
1070831,Tanzania,TZA,Africa,1070829,TZ201700000062,-6.439537,38.883956,URBAN,12,2017,12,2017,0.7,4,20,0,0,RDT,Unknown,NA,TZ201700000062,1000095291,5680,NA,2017-12-01,MIS
1071509,Tanzania,TZA,Africa,1071507,TZ201700000175,-9.232978,32.989111,RURAL,12,2017,12,2017,0.7,4,14,0,0,RDT,Unknown,NA,TZ201700000175,1000095291,5680,NA,2017-12-01,MIS
1071029,Tanzania,TZA,Africa,1071027,TZ201700000095,-6.903925,39.253182,URBAN,12,2017,12,2017,0.7,4,16,0,0,RDT,Unknown,NA,TZ201700000095,1000095291,5680,NA,2017-12-01,MIS
1070471,Tanzania,TZA,Africa,1070469,TZ201700000002,-6.425522,36.551933,RURAL,12,2017,12,2017,0.7,4,16,0,0,RDT,Unknown,NA,TZ201700000002,1000095291,5680,NA,2017-12-01,MIS
1071473,Tanzania,TZA,Africa,1071471,TZ201700000169,-8.93415,33.354289,URBAN,12,2017,12,2017,0.7,4,18,0,0,RDT,Unknown,NA,TZ201700000169,1000095291,5680,NA,2017-12-01,MIS
1072487,Tanzania,TZA,Africa,1072485,TZ201700000338,-8.932194,34.634248,RURAL,12,2017,12,2017,0.8,3,5,0,0,RDT,Unknown,NA,TZ201700000338,1000095291,5680,NA,2017-12-01,MIS
1070861,Tanzania,TZA,Africa,1070859,TZ201700000067,-6.910969,38.553286,RURAL,12,2017,12,2017,0.8,4,10,1,0.1,RDT,Unknown,NA,TZ201700000067,1000095291,5680,NA,2017-12-01,MIS
1070699,Tanzania,TZA,Africa,1070697,TZ201700000040,-5.175998,38.473768,URBAN,12,2017,12,2017,0.8,4,17,0,0,RDT,Unknown,NA,TZ201700000040,1000095291,5680,NA,2017-12-01,MIS
1071617,Tanzania,TZA,Africa,1071615,TZ201700000193,-5.100697,34.815215,RURAL,12,2017,12,2017,0.8,4,17,0,0,RDT,Unknown,NA,TZ201700000193,1000095291,5680,NA,2017-12-01,MIS
1070969,Tanzania,TZA,Africa,1070967,TZ201700000085,-6.778892,39.088365,URBAN,12,2017,12,2017,0.8,4,11,0,0,RDT,Unknown,NA,TZ201700000085,1000095291,5680,NA,2017-12-01,MIS
1070663,Tanzania,TZA,Africa,1070661,TZ201700000034,-5.307025,38.764648,RURAL,12,2017,12,2017,0.8,4,8,2,0.25,RDT,Unknown,NA,TZ201700000034,1000095291,5680,NA,2017-12-01,MIS
1070477,Tanzania,TZA,Africa,1070475,TZ201700000003,-6.230726,36.587329,RURAL,12,2017,12,2017,0.8,4,20,0,0,RDT,Unknown,NA,TZ201700000003,1000095291,5680,NA,2017-12-01,MIS
1071437,Tanzania,TZA,Africa,1071435,TZ201700000163,-7.583844,36.26122,RURAL,12,2017,12,2017,0.8,4,14,1,0.0714285714285714,RDT,Unknown,NA,TZ201700000163,1000095291,5680,NA,2017-12-01,MIS
1071395,Tanzania,TZA,Africa,1071393,TZ201700000156,-7.839893,35.640417,RURAL,12,2017,12,2017,0.8,4,17,0,0,RDT,Unknown,NA,TZ201700000156,1000095291,5680,NA,2017-12-01,MIS
1070927,Tanzania,TZA,Africa,1070925,TZ201700000078,-7.93626,39.66495,URBAN,12,2017,12,2017,0.8,4,8,1,0.125,RDT,Unknown,NA,TZ201700000078,1000095291,5680,NA,2017-12-01,MIS
1071587,Tanzania,TZA,Africa,1071585,TZ201700000188,-4.734742,35.033381,RURAL,12,2017,12,2017,0.8,4,23,0,0,RDT,Unknown,NA,TZ201700000188,1000095291,5680,NA,2017-12-01,MIS
1070993,Tanzania,TZA,Africa,1070991,TZ201700000089,-6.867468,39.213599,URBAN,12,2017,12,2017,0.8,4,6,0,0,RDT,Unknown,NA,TZ201700000089,1000095291,5680,NA,2017-12-01,MIS
1070513,Tanzania,TZA,Africa,1070511,TZ201700000009,-6.457004,35.574988,RURAL,12,2017,12,2017,0.8,4,17,1,0.0588235294117647,RDT,Unknown,NA,TZ201700000009,1000095291,5680,NA,2017-12-01,MIS
1072499,Tanzania,TZA,Africa,1072497,TZ201700000340,-9.322214,34.036129,RURAL,12,2017,12,2017,0.8,4,11,0,0,RDT,Unknown,NA,TZ201700000340,1000095291,5680,NA,2017-12-01,MIS
1070909,Tanzania,TZA,Africa,1070907,TZ201700000075,-7.777621,38.240657,RURAL,12,2017,12,2017,0.8,4,8,0,0,RDT,Unknown,NA,TZ201700000075,1000095291,5680,NA,2017-12-01,MIS
1070669,Tanzania,TZA,Africa,1070667,TZ201700000035,-5.087396,39.107365,URBAN,12,2017,12,2017,0.8,4,14,0,0,RDT,Unknown,NA,TZ201700000035,1000095291,5680,NA,2017-12-01,MIS
1072475,Tanzania,TZA,Africa,1072473,TZ201700000336,-9.323975,34.763762,URBAN,12,2017,12,2017,0.8,4,7,0,0,RDT,Unknown,NA,TZ201700000336,1000095291,5680,NA,2017-12-01,MIS
1072205,Tanzania,TZA,Africa,1072203,TZ201700000291,-2.548765,32.929267,URBAN,12,2017,12,2017,0.8,4,20,0,0,RDT,Unknown,NA,TZ201700000291,1000095291,5680,NA,2017-12-01,MIS
1070933,Tanzania,TZA,Africa,1070931,TZ201700000079,-6.778388,38.959009,URBAN,12,2017,12,2017,0.8,4,13,0,0,RDT,Unknown,NA,TZ201700000079,1000095291,5680,NA,2017-12-01,MIS
1071023,Tanzania,TZA,Africa,1071021,TZ201700000094,-6.911617,39.269386,URBAN,12,2017,12,2017,0.8,4,7,0,0,RDT,Unknown,NA,TZ201700000094,1000095291,5680,NA,2017-12-01,MIS
1070903,Tanzania,TZA,Africa,1070901,TZ201700000074,-7.949433,38.970196,URBAN,12,2017,12,2017,0.9,4,15,0,0,RDT,Unknown,NA,TZ201700000074,1000095291,5680,NA,2017-12-01,MIS
1071401,Tanzania,TZA,Africa,1071399,TZ201700000157,-7.375171,35.501686,RURAL,12,2017,12,2017,0.9,4,10,0,0,RDT,Unknown,NA,TZ201700000157,1000095291,5680,NA,2017-12-01,MIS
1072517,Tanzania,TZA,Africa,1072515,TZ201700000343,-9.805604,34.710065,URBAN,12,2017,12,2017,0.9,4,11,0,0,RDT,Unknown,NA,TZ201700000343,1000095291,5680,NA,2017-12-01,MIS
1070891,Tanzania,TZA,Africa,1070889,TZ201700000072,-7.388164,39.161622,RURAL,12,2017,12,2017,0.9,4,10,5,0.5,RDT,Unknown,NA,TZ201700000072,1000095291,5680,NA,2017-12-01,MIS
1070687,Tanzania,TZA,Africa,1070685,TZ201700000038,-5.489327,37.634447,RURAL,12,2017,12,2017,0.9,4,21,1,0.0476190476190476,RDT,Unknown,NA,TZ201700000038,1000095291,5680,NA,2017-12-01,MIS
1071449,Tanzania,TZA,Africa,1071447,TZ201700000165,-7.685616,36.047084,URBAN,12,2017,12,2017,1,4,8,0,0,RDT,Unknown,NA,TZ201700000165,1000095291,5680,NA,2017-12-01,MIS
1071623,Tanzania,TZA,Africa,1071621,TZ201700000194,-4.152416,34.900367,RURAL,12,2017,12,2017,1,4,17,0,0,RDT,Unknown,NA,TZ201700000194,1000095291,5680,NA,2017-12-01,MIS
1071569,Tanzania,TZA,Africa,1071567,TZ201700000185,-9.295091,32.76341,URBAN,12,2017,12,2017,1,4,14,0,0,RDT,Unknown,NA,TZ201700000185,1000095291,5680,NA,2017-12-01,MIS
1070987,Tanzania,TZA,Africa,1070985,TZ201700000088,-6.83958,39.245314,URBAN,12,2017,12,2017,1,4,13,0,0,RDT,Unknown,NA,TZ201700000088,1000095291,5680,NA,2017-12-01,MIS
1071443,Tanzania,TZA,Africa,1071441,TZ201700000164,-7.730695,35.896395,RURAL,12,2017,12,2017,1,4,17,0,0,RDT,Unknown,NA,TZ201700000164,1000095291,5680,NA,2017-12-01,MIS
1070867,Tanzania,TZA,Africa,1070865,TZ201700000068,-7.039263,38.97977,RURAL,12,2017,12,2017,1,4,9,1,0.111111111111111,RDT,Unknown,NA,TZ201700000068,1000095291,5680,NA,2017-12-01,MIS
1071407,Tanzania,TZA,Africa,1071405,TZ201700000158,-8.953534,35.170395,RURAL,12,2017,12,2017,1,4,11,1,0.0909090909090909,RDT,Unknown,NA,TZ201700000158,1000095291,5680,NA,2017-12-01,MIS
1070921,Tanzania,TZA,Africa,1070919,TZ201700000077,-7.562508,39.123398,RURAL,12,2017,12,2017,1,4,10,1,0.1,RDT,Unknown,NA,TZ201700000077,1000095291,5680,NA,2017-12-01,MIS
1071521,Tanzania,TZA,Africa,1071519,TZ201700000177,-9.015786,32.988841,URBAN,12,2017,12,2017,1,4,10,0,0,RDT,Unknown,NA,TZ201700000177,1000095291,5680,NA,2017-12-01,MIS
1072493,Tanzania,TZA,Africa,1072491,TZ201700000339,-9.375402,34.660026,RURAL,12,2017,12,2017,1.2,4,11,0,0,RDT,Unknown,NA,TZ201700000339,1000095291,5680,NA,2017-12-01,MIS
1071527,Tanzania,TZA,Africa,1071525,TZ201700000178,-9.105719,32.940356,URBAN,12,2017,12,2017,1.2,4,11,0,0,RDT,Unknown,NA,TZ201700000178,1000095291,5680,NA,2017-12-01,MIS
1072511,Tanzania,TZA,Africa,1072509,TZ201700000342,-9.751563,34.51715,RURAL,12,2017,12,2017,1.3,4,12,0,0,RDT,Unknown,NA,TZ201700000342,1000095291,5680,NA,2017-12-01,MIS
1070651,Tanzania,TZA,Africa,1070649,TZ201700000032,-4.683704,38.286242,RURAL,12,2017,12,2017,1.3,4,6,0,0,RDT,Unknown,NA,TZ201700000032,1000095291,5680,NA,2017-12-01,MIS
1072919,Tanzania,TZA,Africa,1072917,TZ201700000410,-6.019479,39.199578,RURAL,12,2017,12,2017,1.3,4,14,0,0,RDT,Unknown,NA,TZ201700000410,1000095291,5680,NA,2017-12-01,MIS
1070483,Tanzania,TZA,Africa,1070481,TZ201700000004,-6.164344,36.044448,RURAL,12,2017,12,2017,1.3,4,6,0,0,RDT,Unknown,NA,TZ201700000004,1000095291,5680,NA,2017-12-01,MIS
1071419,Tanzania,TZA,Africa,1071417,TZ201700000160,-8.4018910000000009,34.868267,RURAL,12,2017,12,2017,1.3,4,14,0,0,RDT,Unknown,NA,TZ201700000160,1000095291,5680,NA,2017-12-01,MIS
1071203,Tanzania,TZA,Africa,1071201,TZ201700000124,-10.497284,39.101992,RURAL,12,2017,12,2017,1.3,4,9,2,0.222222222222222,RDT,Unknown,NA,TZ201700000124,1000095291,5680,NA,2017-12-01,MIS
1071503,Tanzania,TZA,Africa,1071501,TZ201700000174,-8.853614,32.78087,RURAL,12,2017,12,2017,1.3,4,7,0,0,RDT,Unknown,NA,TZ201700000174,1000095291,5680,NA,2017-12-01,MIS
1070843,Tanzania,TZA,Africa,1070841,TZ201700000064,-6.625883,38.23533,RURAL,12,2017,12,2017,1.4,3,6,0,0,RDT,Unknown,NA,TZ201700000064,1000095291,5680,NA,2017-12-01,MIS
1070489,Tanzania,TZA,Africa,1070487,TZ201700000005,-6.38735,35.915124,URBAN,12,2017,12,2017,1.4,3,3,0,0,RDT,Unknown,NA,TZ201700000005,1000095291,5680,NA,2017-12-01,MIS
1071557,Tanzania,TZA,Africa,1071555,TZ201700000183,-8.966495,32.580574,RURAL,12,2017,12,2017,1.4,4,18,0,0,RDT,Unknown,NA,TZ201700000183,1000095291,5680,NA,2017-12-01,MIS
1071563,Tanzania,TZA,Africa,1071561,TZ201700000184,-9.309648,32.784411,URBAN,12,2017,12,2017,1.4,4,8,0,0,RDT,Unknown,NA,TZ201700000184,1000095291,5680,NA,2017-12-01,MIS
1070879,Tanzania,TZA,Africa,1070877,TZ201700000070,-6.802942,39.018584,URBAN,12,2017,12,2017,1.5,4,8,0,0,RDT,Unknown,NA,TZ201700000070,1000095291,5680,NA,2017-12-01,MIS
1071485,Tanzania,TZA,Africa,1071483,TZ201700000171,-9.538748,33.859222,RURAL,12,2017,12,2017,1.7,4,8,0,0,RDT,Unknown,NA,TZ201700000171,1000095291,5680,NA,2017-12-01,MIS
1072529,Tanzania,TZA,Africa,1072527,TZ201700000345,-8.86219,34.79767,URBAN,12,2017,12,2017,1.9,4,7,0,0,RDT,Unknown,NA,TZ201700000345,1000095291,5680,NA,2017-12-01,MIS
1072523,Tanzania,TZA,Africa,1072521,TZ201700000344,-9.947063,34.706739,RURAL,12,2017,12,2017,2.1,4,7,0,0,RDT,Unknown,NA,TZ201700000344,1000095291,5680,NA,2017-12-01,MIS
1070975,Tanzania,TZA,Africa,1070973,TZ201700000086,-6.785448,39.101823,URBAN,12,2017,12,2017,2.7,4,7,0,0,RDT,Unknown,NA,TZ201700000086,1000095291,5680,NA,2017-12-01,MIS
